Code INSEE,Année,Nombre incendies,Surface parcourue (km2)
07345,2020,1,0.02
07346,2006,1,0.0003
07346,2017,1,0.024999999999999998
07346,2019,1,0.005
07346,2020,2,0.0015
07346,2022,1,0.02
07347,2019,1,0.001
07347,2021,1,0.0005
07348,2006,1,0.076
07348,2012,1,0.005
07348,2022,1,0.06
07348,2023,1,0.002
08022,2020,2,0.016
08045,2020,1,0.0003
08078,2022,1,0.02
08081,2020,1,0.024999999999999998
08081,2021,1,0.065
08081,2022,7,0.006022
08105,2021,1,0.015
08185,2022,1,0.00025
08188,2022,2,0.025
08203,2020,1,0.01
08212,2021,1,9.999999999999999e-05
08218,2022,2,0.00406
08242,2021,2,0.00092
08247,2022,1,0.01
08248,2022,1,0.00019999999999999998
08282,2022,1,0.0005
08284,2020,1,0.02
08284,2022,1,9.999999999999999e-05
08297,2022,1,0.002
08302,2022,3,0.0007019999999999999
08302,2023,1,1e-06
08328,2021,1,0.0104
08328,2022,1,4e-06
08361,2021,2,0.0023
08363,2020,1,0.00019999999999999998
08363,2022,2,0.00031999999999999997
08367,2022,1,0.004
08391,2022,1,0.0015
08408,2022,1,9.999999999999999e-05
08410,2022,1,0.013
08420,2022,1,1.9999999999999998e-05
08448,2022,1,0.01
08456,2022,1,0.0003
08486,2021,1,2.9999999999999997e-05
08487,2022,1,9.999999999999999e-05
09004,2006,2,0.07505
09008,2015,1,0.5
09008,2017,1,0.3
09008,2023,1,0.18
09012,2006,1,0.049999999999999996
09012,2009,1,0.08
09014,2012,1,0.09999999999999999
09015,2006,1,0.03
09015,2008,1,0.6
09016,2007,1,0.04
09018,2022,1,0.049999999999999996
09023,2007,1,0.5
09027,2008,2,0.13999999999999999
09030,2006,1,0.35
09030,2009,1,0.89
09030,2011,1,0.09999999999999999
09030,2015,1,0.52
09031,2009,1,2.92
09032,2006,1,0.01
09035,2019,1,0.01
09039,2009,2,0.19
09039,2021,1,0.01
09040,2008,1,0.049999999999999996
09040,2016,2,0.09999999999999999
09048,2012,1,0.049999999999999996
09057,2006,1,2.07
09060,2021,1,0.005
09070,2006,1,0.024999999999999998
09070,2007,2,0.03
09074,2007,1,0.02
09088,2006,2,0.08499999999999999
09088,2016,2,0.04
09092,2016,2,0.7999999999999999
09104,2007,1,0.01
09107,2007,1,0.01
09107,2016,2,0.24
09113,2006,1,0.02
09114,2006,2,0.045
09114,2012,1,1.0
09114,2021,1,0.09
09124,2022,1,0.02
09130,2007,1,0.005
09134,2011,1,0.140004
09136,2015,2,4.7
09137,2008,1,0.01
09138,2019,1,0.39999999999999997
09139,2012,1,5.2
09150,2022,1,0.03
09152,2009,1,0.5499999999999999
09155,2006,4,0.14
09160,2006,1,0.02
09160,2012,1,0.09999999999999999
09167,2006,1,0.01
09169,2023,1,0.049999999999999996
09171,2012,1,0.39999999999999997
09181,2006,1,0.034999999999999996
09182,2009,1,0.03
09182,2017,1,0.01
09185,2006,2,0.01
09187,2008,1,0.01
09189,2006,2,0.09
09189,2022,1,0.15
09192,2006,1,0.03
09192,2008,1,0.02
09192,2011,1,0.049999999999999996
09192,2016,2,0.12
09193,2006,1,0.005
09194,2006,1,0.049999999999999996
09194,2022,1,0.08
09202,2006,1,0.04
09207,2006,1,0.06999999999999999
09211,2006,1,0.22999999999999998
09214,2016,2,0.5
09225,2008,1,0.005
09231,2017,1,0.7
09232,2016,2,0.3
09233,2012,1,0.35
09241,2012,1,0.12
09242,2022,1,0.049999999999999996
09245,2007,1,0.02
09249,2006,2,0.035
09249,2012,1,0.09999999999999999
09255,2007,1,0.006
09263,2020,1,0.02
09272,2009,1,0.09999999999999999
09275,2006,1,0.005
09280,2006,2,0.034999999999999996
09280,2007,1,0.049999999999999996
09281,2012,1,0.3
09282,2022,1,0.09999999999999999
09283,2023,1,0.09999999999999999
09285,2007,2,0.53
09285,2009,1,0.03
09287,2006,1,0.005
09291,2007,2,0.02
09291,2008,2,0.39999999999999997
09291,2021,1,0.01
09293,2012,1,0.15
09301,2019,1,0.22
09302,2008,1,1.2
09302,2017,1,5.0
09306,2006,1,0.005
09311,2019,1,0.03
09322,2006,1,0.005
09322,2021,1,0.0005
09325,2006,1,0.049999999999999996
09325,2015,1,3.5
09327,2016,2,0.22
09328,2006,1,0.01
09328,2008,1,0.04
09328,2011,1,0.15
09328,2016,2,0.13999999999999999
09328,2020,1,0.39999999999999997
09329,2006,1,0.045
09331,2022,1,0.6
09332,2022,1,0.02
09338,2022,1,0.02
10048,2022,1,0.005
10111,2007,1,0.01
10119,2019,1,0.02
10141,2019,1,0.02
10141,2020,1,0.01
10141,2022,1,0.049999999999999996
10156,2020,1,0.001
10216,2015,1,0.19999999999999998
10218,2022,1,0.011
10227,2015,1,0.25
10261,2015,1,0.39999999999999997
10261,2022,1,0.049999999999999996
10295,2021,1,0.02
10317,2020,1,0.005
10317,2022,2,0.07050000000000001
10349,2020,4,0.04
10352,2023,1,0.015
10375,2020,1,0.001
11001,2009,2,0.005002
11001,2015,1,0.0015
11001,2016,2,0.013238
11001,2022,1,0.020007
11001,2023,1,0.004
11005,2010,1,0.0107
11005,2022,2,0.0006
11006,2006,2,0.0026
11006,2009,1,0.00019999999999999998
11006,2014,1,0.047099999999999996
11006,2017,1,0.0005
11006,2018,1,0.0005
11006,2022,1,0.012208
11006,2023,1,5.3e-05
11007,2008,1,0.005
11007,2016,2,0.0009
11007,2019,1,0.005
11008,2009,1,2e-06
11008,2012,1,0.003
11008,2018,1,0.00019999999999999998
11008,2019,1,1e-06
11008,2021,1,1e-06
11009,2015,2,0.16390000000000002
11009,2018,2,0.006619999999999999
11010,2007,1,0.002
11010,2008,1,0.041104999999999996
11010,2014,1,0.002
11010,2020,1,4.9999999999999996e-05
11010,2022,2,0.00105
11010,2023,1,0.003
11011,2012,1,0.0024
11011,2014,1,4.9999999999999996e-06
11011,2015,3,0.00152
11011,2017,1,0.0035629999999999998
11011,2018,2,0.00103
11011,2021,2,0.0034000000000000002
11011,2022,1,0.004235
11012,2010,1,1e-06
11012,2015,2,0.023715999999999997
11012,2016,2,0.003
11012,2019,2,0.013691
11012,2020,2,0.013205
11012,2021,5,0.137096
11013,2011,1,0.002
11013,2012,1,0.00019999999999999998
11014,2006,1,4.9999999999999996e-05
11014,2007,1,1.63204
11014,2008,1,0.002
11014,2009,1,0.0025
11014,2010,1,2.25146
11014,2011,2,0.00051
11014,2013,2,0.008110999999999998
11014,2014,1,0.015321
11014,2015,1,0.001
11014,2016,4,0.0020080000000000002
11014,2017,5,0.015485
11014,2018,3,0.000621
11014,2020,1,0.0003
11014,2021,3,0.00918
11015,2008,1,9.999999999999999e-05
11015,2010,1,0.00039999999999999996
11015,2011,1,0.001
11015,2014,1,0.0147
11015,2018,2,9.999999999999999e-05
11015,2019,1,4.9999999999999996e-05
11015,2022,4,0.03437
11016,2009,1,0.0828
11016,2015,1,0.1871
11017,2017,1,9.999999999999999e-06
11018,2008,1,0.002
11018,2010,3,0.0036999999999999997
11018,2012,1,0.010799999999999999
11018,2015,1,0.052899999999999996
11018,2022,1,0.01147
11020,2021,1,0.0003
11020,2022,1,0.015799999999999998
11021,2006,1,0.0003
11021,2011,1,4.9999999999999996e-05
11021,2012,1,0.012199999999999999
11021,2015,1,0.001281
11021,2016,2,0.0006
11021,2022,1,1.9999999999999998e-05
11022,2007,1,0.008
11022,2008,1,0.0007
11022,2009,2,0.06985
11022,2011,1,0.0025
11022,2012,1,0.0005
11022,2015,1,0.2507
11022,2016,2,0.181816
11022,2019,1,0.002
11022,2020,1,0.02
11022,2022,1,0.010907
11023,2008,1,0.008
11023,2010,1,0.0003
11023,2014,1,0.0005
11023,2015,1,2.9999999999999997e-05
11023,2022,2,0.092055
11023,2023,1,9.999999999999999e-06
11024,2006,1,0.089193
11024,2007,2,0.096635
11024,2008,1,0.00015
11024,2010,4,0.0045000000000000005
11024,2012,1,0.009
11024,2013,3,0.01053
11024,2014,4,0.006932000000000001
11024,2015,3,0.012445999999999999
11024,2016,6,0.00942
11024,2017,2,9.999999999999999e-05
11024,2018,4,0.152165
11024,2019,4,0.0095
11024,2020,4,0.00066
11024,2021,2,0.0972
11024,2022,5,0.005612
11024,2023,2,0.03831999999999999
11025,2017,2,0.024598999999999996
11025,2019,1,4.9999999999999996e-05
11025,2022,1,0.023840999999999998
11026,2008,1,9.999999999999999e-05
11026,2019,1,0.000976
11027,2012,3,0.0037
11027,2014,1,4.9999999999999996e-05
11027,2016,4,0.018265999999999998
11027,2018,1,1.9999999999999998e-05
11027,2020,1,0.00019999999999999998
11027,2021,2,0.0005200000000000001
11028,2016,2,0.038394
11028,2017,1,0.00019999999999999998
11028,2022,1,0.03
11029,2020,1,2.9999999999999997e-05
11030,2020,1,4.9999999999999996e-05
11031,2019,1,0.02
11035,2019,1,9.999999999999999e-05
11036,2012,1,3.9999999999999996e-05
11036,2017,1,0.00019999999999999998
11036,2019,1,1.9999999999999998e-05
11037,2012,1,0.005
11037,2016,4,0.0006
11037,2017,3,0.007509999999999999
11037,2018,5,0.002253
11037,2019,5,0.001618
11037,2020,1,1.9999999999999998e-05
11037,2021,1,0.00043599999999999997
11037,2022,2,0.005
11038,2016,2,0.006
11038,2017,2,0.024798999999999998
11038,2018,1,0.020026
11039,2008,1,0.006
11039,2009,1,0.005
11039,2011,1,9.999999999999999e-05
11040,2006,1,0.0006
11040,2008,2,1.1e-05
11040,2010,2,0.0016
11040,2011,1,4.9999999999999996e-06
11040,2012,1,0.001691
11040,2013,1,0.0236
11040,2014,1,0.0011799999999999998
11040,2015,7,0.026910999999999997
11040,2016,2,14.325401999999999
11040,2017,3,0.39699999999999996
11040,2018,2,0.001
11040,2019,3,0.13747399999999999
11040,2020,3,0.0152
11040,2021,5,0.828334
11040,2023,3,0.156402
11041,2006,2,0.0084
11041,2008,1,0.021623
11041,2009,1,0.0025
11041,2010,2,0.010539999999999999
11041,2011,1,4.9999999999999996e-05
11041,2013,1,0.0013
11041,2014,2,0.00039999999999999996
11041,2015,4,0.018829999999999996
11041,2016,2,0.001
11041,2018,1,4.9999999999999996e-06
11041,2019,3,1.24123
11041,2020,2,0.00462
11042,2018,1,0.010093999999999999
11043,2009,1,0.006
11043,2010,6,0.036723
11043,2012,1,0.01968
11043,2016,2,4.9999999999999996e-05
11043,2017,3,0.33145899999999995
11043,2018,1,0.001
11043,2023,3,0.16768999999999998
11044,2013,1,0.1305
11044,2015,1,9.999999999999999e-06
11045,2008,1,0.00015
11045,2015,2,9.999999999999999e-05
11045,2020,2,0.20909999999999998
11045,2022,1,0.002
11046,2010,1,0.00039999999999999996
11047,2012,1,4.9999999999999996e-05
11048,2008,1,9.999999999999999e-06
11048,2012,1,0.002
11048,2014,2,0.028693
11048,2015,1,0.0025
11048,2017,1,0.004183
11048,2020,1,0.0003
11048,2021,3,0.00385
11048,2023,1,0.0005
11049,2015,1,0.002786
11050,2009,1,0.0215
11050,2010,1,0.003
11050,2018,1,2.9999999999999997e-05
11050,2019,1,0.002189
11052,2016,2,1.9999999999999998e-05
11053,2009,1,0.005
11053,2022,1,0.050759
11053,2023,1,0.00019999999999999998
11055,2006,2,0.01002
11055,2013,1,0.00019999999999999998
11056,2006,2,0.050864
11056,2009,1,4.9999999999999996e-05
11056,2010,1,2.9999999999999997e-05
11056,2012,1,0.0015
11056,2013,1,0.0005
11056,2017,2,0.0017000000000000001
11058,2017,1,0.0005
11058,2022,1,0.009255
11060,2020,1,4.9999999999999996e-05
11063,2009,1,0.006
11063,2015,1,0.004137
11063,2017,1,1.9999999999999998e-05
11063,2021,1,0.0005
11064,2006,1,4.9999999999999996e-05
11064,2009,1,0.003
11064,2016,2,0.021976
11064,2017,2,0.0035
11064,2023,1,0.0015
11066,2008,2,0.089587
11066,2012,1,0.0006
11066,2019,1,0.005
11067,2009,1,0.0025
11067,2015,1,0.028158
11067,2016,2,0.001
11067,2017,3,0.025653
11067,2020,3,0.0049
11067,2022,3,0.00295
11068,2006,1,0.0005
11068,2009,1,2e-06
11068,2010,1,1e-06
11068,2011,2,0.009797
11068,2012,3,0.0048
11068,2013,1,0.00039999999999999996
11068,2015,3,0.00013499999999999997
11068,2016,2,0.0073679999999999995
11068,2017,4,0.030375
11068,2020,1,0.001518
11068,2021,6,0.014237
11068,2022,1,0.44032299999999996
11068,2023,1,0.0069359999999999995
11069,2006,1,9.999999999999999e-06
11069,2008,2,0.00020999999999999998
11069,2010,8,0.008222
11069,2011,5,0.003092
11069,2012,5,0.117505
11069,2013,2,0.00301
11069,2015,7,0.00922
11069,2016,30,0.090498
11069,2017,3,0.00034999999999999994
11069,2018,4,0.00029
11069,2019,4,0.00935
11069,2020,12,0.009052
11069,2021,25,0.088986
11069,2022,4,0.0013579999999999998
11069,2023,6,0.00335
11071,2011,1,0.006102
11071,2013,3,0.010942
11071,2015,1,9.999999999999999e-05
11071,2016,2,0.039818
11071,2017,2,0.0059
11071,2018,1,0.0053
11071,2022,1,0.0005
11071,2023,1,0.0015999999999999999
11073,2009,1,0.003
11073,2023,1,0.002
11075,2009,3,0.010609999999999998
11075,2010,1,0.003
11075,2012,1,2.9999999999999997e-05
11075,2014,1,0.028999999999999998
11075,2016,2,0.06354
11075,2017,1,0.010199999999999999
11075,2019,1,3.6e-05
11076,2023,1,1e-06
11077,2010,1,0.008
11077,2011,1,0.0030859999999999998
11077,2014,1,0.001281
11077,2019,1,0.030219
11077,2020,1,9.999999999999999e-06
11077,2021,2,0.078134
11078,2008,1,0.005
11078,2009,1,0.008
11079,2013,1,0.015
11079,2015,1,9.999999999999999e-06
11079,2018,1,4.9999999999999996e-05
11081,2008,1,0.005
11081,2009,8,0.780756
11081,2011,1,0.0005
11081,2012,8,0.009354999999999999
11081,2013,1,9.999999999999999e-05
11081,2016,10,0.054356
11081,2017,1,0.001642
11081,2018,2,0.001023
11081,2019,5,0.003889
11081,2020,1,0.0003
11081,2022,1,0.00019999999999999998
11083,2021,1,0.017429999999999998
11085,2009,1,0.002
11085,2016,2,0.089142
11085,2017,1,2.9999999999999997e-05
11085,2019,1,0.0016899999999999999
11086,2012,1,9.999999999999999e-05
11086,2016,2,0.000914
11086,2020,1,1.4999999999999999e-05
11086,2022,1,2.9999999999999997e-05
11086,2023,1,0.00015
11087,2019,1,0.004247
11088,2007,1,0.0112
11089,2013,2,0.008903999999999999
11090,2020,1,0.0015689999999999999
11091,2006,1,0.0003
11091,2011,1,0.011616
11091,2016,4,0.016503999999999998
11092,2009,8,0.009819999999999999
11092,2011,1,0.0006
11092,2015,1,1e-06
11092,2022,1,0.00015
11092,2023,1,0.0003
11094,2017,1,0.001927
11095,2010,2,0.0013
11095,2015,2,0.001025
11095,2017,1,0.001098
11095,2019,2,0.0038039999999999997
11095,2021,2,0.0008249999999999999
11095,2022,1,0.28551899999999997
11096,2008,1,3.9999999999999996e-05
11096,2017,1,9.999999999999999e-05
11096,2022,2,0.030390999999999998
11097,2012,1,0.267
11097,2015,2,0.005
11098,2006,1,1.1016
11098,2007,1,0.0258
11098,2010,1,0.030421
11098,2011,3,0.176052
11098,2012,1,0.003
11098,2015,2,0.006
11098,2017,2,0.007930999999999999
11098,2018,1,9.999999999999999e-06
11098,2019,1,0.00925
11098,2021,2,0.005005
11098,2022,1,0.002
11098,2023,2,0.029199999999999997
11099,2007,1,9.999999999999999e-06
11099,2009,1,0.006999999999999999
11099,2010,1,0.00039999999999999996
11099,2012,1,1.4999999999999999e-05
11099,2013,1,0.0063
11099,2015,1,0.0012
11099,2016,6,1.683384
11099,2017,5,0.011874
11099,2018,5,0.017596
11099,2019,6,0.0034649999999999998
11099,2020,2,0.007136999999999999
11099,2021,5,0.008924999999999999
11099,2022,1,0.0035099999999999997
11099,2023,3,0.027527999999999997
11100,2009,2,0.0053
11102,2011,1,0.068545
11102,2012,1,9.999999999999999e-05
11102,2016,2,2e-06
11102,2022,1,0.0015
11104,2007,1,0.003
11104,2022,1,1.9999999999999998e-05
11104,2023,1,0.01355
11106,2011,1,0.0034999999999999996
11106,2012,1,0.0005
11106,2015,1,0.0084
11106,2017,2,0.005
11106,2019,1,0.006003
11106,2023,3,0.0102
11107,2006,2,0.0452
11107,2023,1,0.083928
11109,2009,1,0.026515
11109,2012,1,0.0458
11109,2013,1,4.9999999999999996e-06
11109,2015,1,1.9999999999999998e-05
11110,2006,2,0.02189
11110,2007,1,0.965498
11110,2011,1,1.4999999999999999e-05
11110,2019,1,0.001
11111,2016,2,0.027261999999999998
11111,2020,1,0.00075
11111,2021,1,0.001194
11112,2007,1,9.999999999999999e-05
11112,2016,2,9.999999999999999e-05
11113,2017,1,0.00019999999999999998
11113,2019,1,0.02
11115,2014,1,1.9999999999999998e-05
11115,2015,1,9.999999999999999e-06
11115,2017,5,0.010062
11115,2022,1,0.00039999999999999996
11116,2006,1,0.00015
11116,2009,1,0.0012
11116,2010,1,0.129294
11116,2013,1,0.048799999999999996
11116,2014,1,0.0107
11116,2015,1,0.004
11116,2016,6,0.018000000000000002
11116,2018,1,1.9999999999999998e-05
11116,2019,1,0.117685
11116,2021,2,0.00501
11116,2023,1,0.0084
11117,2006,1,0.070951
11117,2008,2,0.00011999999999999999
11117,2010,2,0.38882099999999997
11117,2011,1,0.0003
11117,2017,1,0.18329499999999999
11117,2019,1,9.999999999999999e-05
11118,2011,1,0.005
11118,2015,1,0.002
11119,2017,1,0.005
11120,2022,1,0.0034999999999999996
11121,2016,2,0.004
11122,2007,1,0.024658
11122,2011,1,9.999999999999999e-05
11122,2013,3,0.16503500000000002
11122,2014,4,0.031539
11122,2015,2,0.021539999999999997
11122,2016,2,0.022646
11122,2017,1,0.0015
11122,2019,3,0.013032
11122,2020,2,0.00055
11122,2022,2,0.00385
11122,2023,2,0.000475
11123,2007,1,0.008
11123,2010,1,0.0006
11124,2006,1,0.0006
11124,2008,1,2.9999999999999997e-05
11124,2009,3,0.06265799999999999
11124,2012,1,0.019792999999999998
11124,2013,2,0.000205
11124,2014,4,4.7e-05
11124,2015,1,0.0025
11124,2016,4,0.006706
11124,2017,1,0.0005
11124,2021,2,0.249
11124,2022,1,0.00039999999999999996
11124,2023,1,4.9999999999999996e-05
11125,2010,1,0.0895
11125,2012,1,0.00039999999999999996
11125,2013,1,0.0025
11125,2018,1,0.00039299999999999996
11125,2020,1,0.0007
11126,2008,1,0.005
11126,2011,1,0.0005
11126,2012,1,0.019037
11126,2014,1,0.040522999999999997
11126,2017,1,0.0005
11126,2019,2,0.0007
11126,2021,1,0.013812999999999999
11126,2022,1,0.00081
11127,2013,1,0.0003
11127,2016,4,0.041
11127,2017,1,0.021331
11127,2018,1,0.0447
11128,2022,1,0.0015
11129,2012,1,0.00039999999999999996
11129,2015,3,0.0047
11129,2016,4,0.019
11129,2019,1,0.003
11129,2020,5,0.003489
11130,2017,1,0.002
11130,2021,1,0.0025
11131,2015,1,0.006
11131,2016,2,0.005444
11131,2017,1,0.0015
11131,2022,1,9.999999999999999e-05
11131,2023,1,9.999999999999999e-06
11132,2006,2,0.01
11132,2007,1,0.006999999999999999
11132,2008,1,0.028846
11132,2009,1,0.0005
11132,2010,1,4.9999999999999996e-05
11132,2011,2,0.008029999999999999
11132,2012,1,0.0003
11132,2013,2,0.00021999999999999998
11132,2014,3,0.0072499999999999995
11132,2015,5,0.00369
11132,2016,10,0.0082
11132,2017,1,0.001
11132,2019,2,2.098686
11132,2020,2,0.018302
11132,2021,2,0.026217999999999998
11132,2022,2,0.054819999999999994
11132,2023,1,0.003
11133,2022,1,0.014398
11136,2008,2,0.0085
11136,2010,1,0.00035
11136,2011,1,0.0078
11136,2012,1,0.006
11137,2011,2,0.00010999999999999999
11138,2012,1,0.006
11140,2007,1,0.00019999999999999998
11140,2008,1,3e-06
11140,2010,1,0.0025
11140,2012,1,0.0007
11140,2017,1,0.0005
11140,2019,1,3.9999999999999996e-05
11140,2020,1,0.006
11140,2021,2,0.0023239999999999997
11142,2007,1,0.0005
11142,2008,1,0.004
11142,2009,3,0.00304
11142,2010,1,0.005
11142,2019,1,0.0003
11142,2023,1,0.030553999999999998
11143,2006,1,1.9999999999999998e-05
11143,2008,2,0.123775
11143,2014,1,0.005013999999999999
11143,2018,1,4.9999999999999996e-05
11143,2020,1,9.999999999999999e-06
11143,2022,1,0.00019999999999999998
11144,2006,3,0.12329999999999999
11144,2007,2,0.0017000000000000001
11144,2008,4,0.004215
11144,2009,4,0.0037549999999999997
11144,2010,1,0.028652999999999998
11144,2011,4,0.012631999999999999
11144,2012,4,0.0012
11144,2013,1,0.0015
11144,2014,5,0.00411
11144,2015,4,0.013859999999999999
11144,2016,8,0.245394
11144,2017,2,0.007923
11144,2018,2,0.002654
11144,2020,3,0.0017519999999999999
11144,2021,5,0.010261
11144,2022,2,0.00505
11144,2023,5,0.0048000000000000004
11145,2006,2,0.004699999999999999
11145,2007,3,0.00375
11145,2009,4,0.015805
11145,2010,1,9.999999999999999e-05
11145,2011,3,0.00011499999999999999
11145,2012,3,0.0010999999999999998
11145,2013,6,2.47315
11145,2014,8,0.008306000000000001
11145,2015,9,0.03523
11145,2016,14,0.062606
11145,2017,4,0.026916
11145,2018,5,0.038401000000000005
11145,2019,3,0.0073019999999999995
11145,2020,6,0.015886
11145,2021,4,0.070369
11145,2022,3,0.1512
11145,2023,9,0.019756
11146,2009,1,0.005
11146,2012,1,0.00019999999999999998
11146,2020,1,0.007988
11146,2021,1,4.9999999999999996e-06
11147,2012,1,0.005
11148,2009,2,0.04813799999999999
11148,2013,1,9.999999999999999e-05
11148,2014,1,0.0030459999999999997
11148,2015,1,0.0013939999999999998
11148,2016,6,0.443924
11148,2018,1,0.0015
11148,2019,1,0.006294999999999999
11148,2020,1,0.0005
11148,2021,2,0.018959999999999998
11148,2022,2,0.008483
11148,2023,6,0.005309
11150,2018,1,0.006999999999999999
11151,2008,1,0.006
11151,2010,1,0.003
11151,2012,1,0.001
11151,2015,1,0.004
11151,2018,3,0.556205
11151,2020,1,0.00039999999999999996
11151,2021,5,0.009899999999999999
11151,2022,1,0.036779
11152,2006,1,0.0005
11152,2007,1,0.008986
11152,2008,1,0.0025
11152,2009,1,0.0005
11152,2010,2,0.040425
11152,2011,1,1.4999999999999999e-05
11152,2013,1,7.999999999999999e-05
11152,2016,2,0.0009
11152,2018,1,9.999999999999999e-06
11152,2020,1,9.999999999999999e-06
11152,2021,1,9.999999999999999e-06
11152,2022,1,0.000825
11154,2007,1,4.9999999999999996e-05
11154,2011,2,0.02872
11155,2009,1,0.041722999999999996
11155,2022,1,0.00019999999999999998
11156,2017,1,9.999999999999999e-05
11157,2006,2,0.12312000000000001
11157,2009,1,0.056429999999999994
11157,2010,1,0.028499999999999998
11157,2014,1,0.015347999999999999
11157,2017,1,0.0015
11157,2018,1,0.002
11157,2021,1,0.0234
11161,2020,1,0.00106
11161,2022,1,9.999999999999999e-05
11161,2023,1,0.002
11162,2016,2,0.149066
11163,2012,1,3.9999999999999996e-05
11163,2022,1,4.9999999999999996e-05
11164,2015,1,0.0382
11164,2019,1,0.0003
11164,2021,1,0.0226
11164,2022,2,0.014556
11164,2023,1,0.0005
11165,2019,1,0.005
11165,2021,1,0.005
11168,2006,1,4.9999999999999996e-05
11168,2016,4,0.024276000000000002
11168,2017,1,9.999999999999999e-05
11169,2019,1,0.0003
11170,2006,1,2.9999999999999997e-05
11170,2007,2,0.00039999999999999996
11170,2008,1,2e-06
11170,2009,2,0.01044
11170,2010,1,0.006
11170,2011,3,0.036641
11170,2012,2,0.00010999999999999999
11170,2013,5,0.000254
11170,2014,2,0.0005499999999999999
11170,2015,8,0.12653
11170,2016,18,0.08352
11170,2017,3,0.000323
11170,2018,1,0.020318
11170,2019,3,0.00021999999999999998
11170,2020,10,0.08263699999999999
11170,2021,14,0.020942
11170,2022,6,0.116448
11170,2023,1,1e-06
11172,2012,1,0.00015
11173,2023,1,0.008
11175,2012,1,0.003
11175,2022,2,0.028782999999999996
11179,2008,1,0.009127
11180,2007,1,0.001
11180,2014,1,0.0003
11181,2019,1,0.19849999999999998
11181,2022,2,0.35065599999999997
11183,2007,1,9.999999999999999e-06
11183,2017,1,0.004
11184,2015,1,0.005
11184,2021,2,0.0197
11184,2023,1,0.008
11185,2006,2,0.00903
11185,2008,1,0.000466
11185,2012,2,0.00010099999999999999
11185,2014,1,9.999999999999999e-05
11185,2015,1,0.000716
11185,2017,1,0.00019999999999999998
11185,2023,1,0.0034999999999999996
11187,2017,1,0.0005
11188,2008,2,0.0035149999999999995
11188,2010,3,0.013844999999999998
11188,2011,1,0.003
11188,2013,5,0.01344
11188,2014,8,0.018743
11188,2015,3,0.00102
11188,2016,2,0.01241
11188,2017,1,4.9999999999999996e-05
11188,2018,1,0.0012
11188,2019,4,7.9e-05
11188,2020,1,0.00015
11188,2021,4,0.0049499999999999995
11188,2022,3,0.015239999999999998
11188,2023,5,0.0127
